VariantID,Country,first_seq,last_seq,variant,total_cases,total_deaths
1442,Bahamas,3/18/2021,8/7/2021,ORF1a.S3675,1866.188492,35.70436508
1443,Armenia,3/18/2021,7/6/2021,ORF1a.S3675,17066.79832,342.605042
1444,Mali,3/20/2021,8/30/2021,ORF1a.S3675,2213.655814,80.22325581
1445,Afghanistan,3/21/2021,5/29/2021,ORF1a.S3675,9830.378307,406.473545
1446,Malta,3/25/2021,7/8/2021,ORF1a.S3675,4593.279221,62.72727273
1447,Liberia,3/31/2021,5/20/2021,ORF1a.S3675,68.43450479,2.715654952
1448,Saudi Arabia,4/6/2021,9/6/2021,ORF1a.S3675,39584.38642,622.8313817
1449,Algeria,4/12/2021,7/28/2021,ORF1a.S3675,14533.13043,361.826087
1450,Nepal,4/14/2021,4/14/2021,ORF1a.S3675,421.502994,4.582335329
1451,Egypt,4/16/2021,5/1/2021,ORF1a.S3675,784.6132723,46.00228833
1452,El Salvador,4/29/2021,8/2/2021,ORF1a.S3675,16047.66812,486.209607
1453,Haiti,5/15/2021,8/7/2021,ORF1a.S3675,3318.530612,91.91836735
1454,Burundi,5/27/2021,5/31/2021,ORF1a.S3675,127.7333333,0.16
1455,Saint Kitts and Nevis,5/31/2021,6/6/2021,ORF1a.S3675,41.5,0
1456,Andorra,6/7/2021,7/19/2021,ORF1a.S3675,1001.790698,8.860465116
1457,Uzbekistan,6/25/2021,6/25/2021,ORF1a.S3675,6040.730964,40.4822335
1458,Guyana,9/6/2021,9/7/2021,ORF1a.S3675,856.704,20.928
1459,Saint Vincent and the Grenadines,9/20/2021,9/27/2021,ORF1a.S3675,497.6296296,2.666666667
1460,South Africa,11/9/2021,11/25/2021,21K.Omicron,5642.156127,171.5502109
1461,Botswana,11/11/2021,11/23/2021,21K.Omicron,875.9801042,10.87257224
1462,Sweden,11/19/2021,11/19/2021,21K.Omicron,2.048331762,0.026036327
1463,UK,11/20/2021,11/23/2021,21K.Omicron,282.3252817,4.087743202
1464,Israel,11/20/2021,11/24/2021,21K.Omicron,29.39057449,0.179262133
1465,France,11/22/2021,11/22/2021,21K.Omicron,195.4616129,3.10537586
1466,Italy,11/22/2021,11/28/2021,21K.Omicron,75.35936195,2.011572176
1467,Canada,11/23/2021,11/23/2021,21K.Omicron,107.9062766,1.800048561
1468,Belgium,11/24/2021,11/24/2021,21K.Omicron,6.409362396,0.103317056
1469,Brazil,11/25/2021,11/25/2021,21K.Omicron,131.4602494,3.658095366
1470,Netherlands,11/26/2021,11/26/2021,21K.Omicron,576.0415602,4.326220492
1471,Australia,11/26/2021,11/28/2021,21K.Omicron,104.9049774,1.001703364
1472,Czech Republic,11/26/2021,11/26/2021,21K.Omicron,36.91739829,0.576639757
1473,Austria,11/26/2021,11/28/2021,21K.Omicron,107.8848758,1.168982519
1474,Germany,11/26/2021,11/27/2021,21K.Omicron,27.66120761,0.487585273
1475,Portugal,11/27/2021,11/27/2021,21K.Omicron,205.6704837,3.321049344
1476,Spain,11/28/2021,11/28/2021,21K.Omicron,18.58368797,0.318558654
1477,Angola,12/11/2020,4/16/2021,21D.Eta,77.15673161,1.791218377
1478,Canada,12/14/2020,10/27/2021,21D.Eta,89924.63042,1520.903211
1479,UK,12/15/2020,7/26/2021,21D.Eta,8740.07939,196.8415804
1480,Italy,12/16/2020,8/5/2021,21D.Eta,6982.159106,204.4359204
1481,Burkina Faso,12/16/2020,4/23/2021,21D.Eta,1067.016129,12.58064516
1482,Nigeria,12/20/2020,9/17/2021,21D.Eta,8742.301318,115.0474241
1483,USA,12/30/2020,7/18/2021,21D.Eta,9569.074876,169.2848138
1484,United Arab Emirates,1/2/2021,2/7/2021,21D.Eta,1014.309631,2.861235761
1485,France,1/6/2021,10/22/2021,21D.Eta,138355.9381,2269.754944
1486,Australia,1/6/2021,5/31/2021,21D.Eta,42.80405045,1.29330254
1487,Ghana,1/6/2021,7/7/2021,21D.Eta,1426.124219,11.75312283
1488,Jordan,1/7/2021,1/7/2021,21D.Eta,309.8023434,4.042791645
1489,Finland,1/8/2021,7/30/2021,21D.Eta,39.31991687,0.370136532
1490,Philippines,1/9/2021,6/3/2021,21D.Eta,217.8594623,3.728526536
1491,Senegal,1/10/2021,6/10/2021,21D.Eta,590.7166124,16.23235613
1492,Israel,1/10/2021,7/4/2021,21D.Eta,175.49731,1.338658602
1493,Denmark,1/11/2021,5/24/2021,21D.Eta,657.3849123,5.99710012
1494,Japan,1/15/2021,6/2/2021,21D.Eta,26.64950249,0.470270749
1495,Slovenia,1/19/2021,4/8/2021,21D.Eta,115.3965689,2.116140933
1496,Belgium,1/19/2021,7/15/2021,21D.Eta,357.6431982,8.180494815
1497,Indonesia,1/20/2021,5/13/2021,21D.Eta,613.5326213,16.906008
1498,Rwanda,1/22/2021,1/28/2021,21D.Eta,44.64966195,0.571604179
1499,Switzerland,1/22/2021,7/20/2021,21D.Eta,143.8677833,2.183206267
1500,Norway,1/22/2021,5/9/2021,21D.Eta,103.7983075,0.684168795
1501,South Sudan,1/23/2021,5/26/2021,21D.Eta,1189.336709,12.81012658
1502,Spain,1/25/2021,7/25/2021,21D.Eta,3503.68143,66.48224032
1503,Germany,1/25/2021,9/10/2021,21D.Eta,3028.256278,69.0486845
1504,Togo,1/25/2021,6/25/2021,21D.Eta,757.1136891,7.028615623
1505,Cameroon,1/27/2021,8/20/2021,21D.Eta,1023.365248,16.60638298
1506,Netherlands,1/27/2021,9/20/2021,21D.Eta,1953.554311,17.86151113
1507,Austria,1/28/2021,7/3/2021,21D.Eta,230.2467621,3.789544457
1508,Benin,1/30/2021,7/1/2021,21D.Eta,508.3525244,6.448184234
1509,Singapore,1/31/2021,4/27/2021,21D.Eta,23.95848864,0.011770707
1510,Malaysia,1/31/2021,4/9/2021,21D.Eta,99.73699623,0.366197183
1511,South Korea,2/2/2021,2/26/2021,21D.Eta,6.310357008,0.112683685
1512,Ireland,2/2/2021,5/29/2021,21D.Eta,122.7526401,2.321113157
1513,Côte d'Ivoire,2/8/2021,5/11/2021,21D.Eta,3178.99696,19.96960486
1514,Kenya,2/10/2021,7/2/2021,21D.Eta,738.6683652,14.57299363
1515,Central African Republic,2/12/2021,3/9/2021,21D.Eta,38.49042146,0.482758621
1516,India,2/12/2021,11/3/2021,21D.Eta,42683.9009,571.6536851
1517,Thailand,2/12/2021,4/5/2021,21D.Eta,4.806721311,0.01557377
1518,Brazil,2/15/2021,2/15/2021,21D.Eta,29.41656165,0.715115222
1519,Uganda,2/15/2021,6/14/2021,21D.Eta,1408.459821,9.6875
1520,Libya,2/18/2021,6/7/2021,21D.Eta,28674.09722,480.6388889
1521,Turkey,2/20/2021,8/8/2021,21D.Eta,3450.77287,30.36962786
1522,Luxembourg,2/20/2021,7/3/2021,21D.Eta,64.01144035,0.737162059
1523,Guinea,2/23/2021,7/7/2021,21D.Eta,508.3864119,3.694267516
1524,Poland,2/24/2021,3/14/2021,21D.Eta,148.2456672,3.668213944
1525,Morocco,3/2/2021,3/2/2021,21D.Eta,426.5718062,7.616740088
1526,Costa Rica,3/3/2021,3/28/2021,21D.Eta,158.7638957,2.162567634
1527,Sudan,3/4/2021,3/28/2021,21D.Eta,2962.924528,191.3207547
1528,Portugal,3/5/2021,7/17/2021,21D.Eta,399.0581442,7.400499688
1529,Tunisia,3/5/2021,3/5/2021,21D.Eta,1250.560847,43.01587302
1530,Greece,3/8/2021,4/9/2021,21D.Eta,11.98813399,0.360842157
1531,Gabon,3/8/2021,4/20/2021,21D.Eta,433.7007874,2.677165354
1532,Liberia,3/10/2021,5/29/2021,21D.Eta,41.76996805,1.6485623
1533,South Africa,3/10/2021,5/26/2021,21D.Eta,292.0000409,9.950737773
1534,Bangladesh,3/11/2021,6/15/2021,21D.Eta,2145.329133,34.0403794
1535,Iceland,3/17/2021,3/17/2021,21D.Eta,0.266348804,0.001268536
1536,Sweden,3/19/2021,6/21/2021,21D.Eta,28.0343521,0.376691026
1537,Mali,3/20/2021,8/30/2021,21D.Eta,2213.655814,80.22325581
1538,Belarus,3/22/2021,3/22/2021,21D.Eta,9732.125,67.6875
1539,Gambia,3/25/2021,4/27/2021,21D.Eta,17.5163788,0.518165575
1540,Estonia,3/29/2021,3/29/2021,21D.Eta,3.607019244,0.030423647
1541,Malta,4/1/2021,6/21/2021,21D.Eta,312.1428571,4.285714286
1542,Niger,4/1/2021,4/1/2021,21D.Eta,590.7058824,22
1543,Qatar,4/10/2021,4/15/2021,21D.Eta,78.32225064,0.14416476
1544,Russia,4/23/2021,6/12/2021,21D.Eta,2150.903587,51.9344331
1545,Latvia,4/26/2021,4/26/2021,21D.Eta,5.241867429,0.095549204
1546,Sri Lanka,4/28/2021,4/28/2021,21D.Eta,15.81331927,0.09959319
1547,Argentina,5/4/2021,5/4/2021,21D.Eta,146.2081754,3.128244495
1548,Moldova,5/4/2021,5/4/2021,21D.Eta,1197.638095,27.94761905
1549,Congo (Kinshasa),5/12/2021,6/21/2021,21D.Eta,661.5,15.33139535
1550,Oman,5/19/2021,7/6/2021,21D.Eta,473.3389975,5.673746814
1551,Djibouti,5/20/2021,5/20/2021,21D.Eta,8.602996255,0.113857678
1552,Kuwait,5/30/2021,6/15/2021,21D.Eta,2844.365199,15.73361976
1553,Pakistan,6/1/2021,6/22/2021,21D.Eta,372.3391424,8.644213824
1554,Saudi Arabia,6/16/2021,9/6/2021,21D.Eta,2553.831382,40.18266979
1555,Lithuania,6/23/2021,7/10/2021,21D.Eta,9.120720073,0.143687925
1556,Czech Republic,7/5/2021,7/5/2021,21D.Eta,29.46598597,0.535444894
1557,Algeria,7/8/2021,7/14/2021,21D.Eta,2772.614907,72.33540373
1558,USA,11/18/2020,10/7/2021,21F.Iota,379845.2323,6085.442048
1559,Ecuador,1/4/2021,9/20/2021,21F.Iota,21541.94493,1387.892338
1560,Grenada,1/6/2021,1/6/2021,21F.Iota,4.535714286,0.035714286
1561,South Africa,1/11/2021,1/11/2021,21F.Iota,17.01646169,0.458347552
1562,Dominican Republic,1/13/2021,7/26/2021,21F.Iota,5502.371968,63.67115903
1563,Switzerland,1/15/2021,7/26/2021,21F.Iota,24.95045978,0.37662442
1564,UK,1/21/2021,5/1/2021,21F.Iota,292.5271243,8.429947209
1565,Singapore,1/26/2021,4/4/2021,21F.Iota,14.23737592,0.007062424
1566,Ireland,2/1/2021,5/7/2021,21F.Iota,18.93374422,0.369874854
1567,Croatia,2/3/2021,2/9/2021,21F.Iota,21.78236666,0.482664634
1568,Japan,2/8/2021,6/27/2021,21F.Iota,7.82802366,0.144419184
1569,Mexico,2/10/2021,7/21/2021,21F.Iota,1658.710788,146.0770523
1570,South Korea,2/11/2021,4/14/2021,21F.Iota,10.56113414,0.168425019
1571,Israel,2/17/2021,4/26/2021,21F.Iota,82.65083331,0.626508004
1572,Germany,2/19/2021,6/22/2021,21F.Iota,136.8868508,3.326659248
1573,Chile,2/19/2021,4/24/2021,21F.Iota,130.8391343,2.896481884
1574,Guatemala,2/19/2021,4/16/2021,21F.Iota,578.7554945,19.67032967
1575,Costa Rica,2/22/2021,7/16/2021,21F.Iota,479.3384161,5.993605509
1576,Australia,2/24/2021,5/21/2021,21F.Iota,12.54135621,0.3803831
1577,Jamaica,3/1/2021,3/1/2021,21F.Iota,15.73266667,0.283333333
1578,Portugal,3/3/2021,3/4/2021,21F.Iota,22.41532376,0.456881116
1579,Spain,3/9/2021,6/25/2021,21F.Iota,1698.733487,36.27847579
1580,Argentina,3/11/2021,6/25/2021,21F.Iota,3777.890227,79.43299909
1581,Colombia,3/16/2021,5/7/2021,21F.Iota,879.3974672,22.77034733
1582,France,3/16/2021,5/25/2021,21F.Iota,1087.374608,19.83196676
1583,New Zealand,3/16/2021,3/16/2021,21F.Iota,0.490676343,0.005241407
1584,Ghana,3/18/2021,4/8/2021,21F.Iota,47.41967384,0.391394865
1585,Canada,3/19/2021,8/9/2021,21F.Iota,9218.41872,171.2990166
1586,Denmark,3/22/2021,4/26/2021,21F.Iota,7.764818686,0.077267772
1587,India,3/24/2021,3/24/2021,21F.Iota,64.01641205,0.87269528
1588,Sweden,3/30/2021,5/14/2021,21F.Iota,7.148365708,0.09839009
1589,Liberia,3/31/2021,3/31/2021,21F.Iota,6.559105431,0.271565495
1590,Bahamas,4/6/2021,4/6/2021,21F.Iota,18.39285714,0.375
1591,Afghanistan,4/7/2021,4/7/2021,21F.Iota,150.457672,6.645502646
1592,Italy,4/11/2021,6/21/2021,21F.Iota,144.0169294,4.309916858
1593,Romania,4/17/2021,4/17/2021,21F.Iota,81.9467805,2.080268092
1594,Austria,4/18/2021,4/22/2021,21F.Iota,28.42690321,0.473047253
1595,Panama,4/19/2021,4/29/2021,21F.Iota,1400.838462,23.95
1596,Netherlands,4/19/2021,4/19/2021,21F.Iota,48.81709112,0.580421355
1597,Lithuania,4/22/2021,5/28/2021,21F.Iota,20.83792908,0.322845879
1598,Antigua and Barbuda,5/3/2021,5/3/2021,21F.Iota,4.248275862,0.110344828
1599,Georgia,5/5/2021,5/5/2021,21F.Iota,198.4378141,2.64258794
1600,Belize,5/7/2021,5/7/2021,21F.Iota,18.22701149,0.46408046
1601,Iceland,5/12/2021,5/12/2021,21F.Iota,0.285464328,0.001268536
1602,Slovenia,5/13/2021,5/27/2021,21F.Iota,9.328463383,0.161077292
1603,Belgium,7/8/2021,7/8/2021,21F.Iota,4.220600053,0.097340483
1604,Guyana,9/6/2021,9/6/2021,21F.Iota,424.16,10.256
1605,Switzerland,7/16/2020,12/23/2020,S.D80Y,127.1376823,2.163418118
1606,Austria,7/22/2020,7/22/2020,S.D80Y,0.470145557,0.016773219
1607,UK,7/22/2020,9/13/2021,S.D80Y,6504.145774,120.0763095
1608,France,7/24/2020,9/1/2021,S.D80Y,41578.20252,696.3711506
1609,Denmark,8/3/2020,9/28/2020,S.D80Y,6.764040448,0.159364781
1610,Norway,8/4/2020,11/2/2020,S.D80Y,18.0583921,0.23864598
1611,Slovenia,8/5/2020,8/28/2020,S.D80Y,0.15478694,0.007360266
1612,Germany,8/12/2020,2/15/2021,S.D80Y,101.8476124,2.833634912
1613,Ireland,8/12/2020,10/18/2020,S.D80Y,4.068210004,0.150801107
1614,Belgium,8/18/2020,9/20/2020,S.D80Y,3.161595401,0.308942838
1615,Italy,8/21/2020,2/10/2021,S.D80Y,642.4477032,22.23254204
1616,Netherlands,8/24/2020,12/11/2020,S.D80Y,269.9353922,4.422133852
1617,Iceland,8/25/2020,8/25/2020,S.D80Y,0.090853418,0.000437426
1618,Greece,9/12/2020,9/12/2020,S.D80Y,0.268550946,0.006221417
1619,Singapore,10/10/2020,10/10/2020,S.D80Y,2.270412367,0.001059364
1620,Taiwan,11/1/2020,11/1/2020,S.D80Y,1.226373626,0.015384615
1621,Spain,11/6/2020,2/15/2021,S.D80Y,33.53407243,0.711136786
1622,Portugal,11/10/2020,2/9/2021,S.D80Y,96.25259213,1.818488445
1623,Egypt,11/17/2020,11/17/2020,S.D80Y,127.3272311,7.415331808
1624,India,9/14/2021,9/22/2021,S.D80Y,364.5562827,4.844867569
1625,USA,5/17/2020,9/14/2021,S.Q677H.Quail,9426.456397,150.1458631
1626,Mexico,9/5/2020,6/10/2021,S.Q677H.Quail,570.4597197,53.55310057
1627,Japan,10/23/2020,10/23/2020,S.Q677H.Quail,0.188683851,0.00336591
1628,Canada,11/19/2020,1/10/2021,S.Q677H.Quail,162.5815224,4.413742868
1629,Spain,1/23/2021,2/8/2021,S.Q677H.Quail,32.47793396,0.676866966
1630,China,10/22/2019,7/28/2020,DanishCluster,18955.52147,971.190184
1631,New Zealand,3/3/2020,3/3/2020,DanishCluster,0.000201593,0
1632,UK,3/12/2020,11/24/2021,DanishCluster,39507.179,570.1458612
1633,Australia,3/23/2020,10/4/2021,DanishCluster,183.9382191,2.155476367
1634,Spain,3/25/2020,10/30/2021,DanishCluster,1542.712611,26.89677403
1635,United Arab Emirates,3/30/2020,2/3/2021,DanishCluster,541.2944425,1.515360718
1636,USA,4/14/2020,11/19/2021,DanishCluster,21869.53764,352.3502962
1637,Brazil,4/20/2020,11/3/2021,DanishCluster,9305.183885,259.2523901
1638,Mexico,4/24/2020,11/3/2021,DanishCluster,1209.257488,91.59798085
1639,Congo (Kinshasa),4/30/2020,6/1/2020,DanishCluster,27.86337209,0.627906977
1640,Japan,5/18/2020,9/28/2021,DanishCluster,4166.412582,42.99584871
1641,Denmark,6/8/2020,11/16/2021,DanishCluster,2831.332451,18.16700815
1642,South Korea,6/22/2020,10/10/2021,DanishCluster,47.0256217,0.364967973
1643,India,6/26/2020,10/11/2021,DanishCluster,14581.24117,193.4801312
1644,Italy,7/7/2020,11/19/2021,DanishCluster,2656.933539,72.09588804
1645,Nigeria,7/9/2020,9/2/2021,DanishCluster,77.33386581,0.993610224
1646,Bangladesh,7/12/2020,7/15/2021,DanishCluster,1016.587805,16.38834688
1647,Zambia,7/17/2020,7/26/2020,DanishCluster,4.514861461,0.140050378
1648,South Africa,7/27/2020,10/29/2021,DanishCluster,598.1877807,18.25343634
1649,Colombia,9/2/2020,9/10/2021,DanishCluster,1459.459972,37.18551433
1650,Romania,9/16/2020,11/5/2021,DanishCluster,1013.443709,29.97307109
1651,Germany,9/22/2020,11/11/2021,DanishCluster,1155.544051,22.9486787
1652,France,10/9/2020,11/5/2021,DanishCluster,18970.13084,308.7422406
1653,Finland,10/9/2020,8/6/2021,DanishCluster,17.63649278,0.160524031
1654,Switzerland,10/14/2020,11/5/2021,DanishCluster,278.9414423,3.543321936
1655,Slovenia,10/17/2020,10/7/2021,DanishCluster,35.88045564,0.551558753
1656,Belgium,10/20/2020,11/23/2021,DanishCluster,353.8726028,5.777533959
1657,Canada,10/22/2020,11/10/2021,DanishCluster,17479.42333,293.8830885
1658,Netherlands,11/13/2020,11/10/2021,DanishCluster,1901.558203,15.81979863
1659,Portugal,11/13/2020,11/16/2021,DanishCluster,1094.052398,18.00893886
1660,Thailand,11/18/2020,9/22/2021,DanishCluster,247.7634426,2.582459016
1661,Bolivia,11/19/2020,11/19/2020,DanishCluster,860.8143713,53.22754491
1662,Singapore,11/27/2020,11/18/2021,DanishCluster,38.4219406,0.097147565
1663,Indonesia,12/3/2020,9/24/2021,DanishCluster,1063.956066,35.74884851
1664,Congo (Brazzaville),12/5/2020,12/9/2020,DanishCluster,13.54759239,0.221724524
1665,Turkey,12/7/2020,11/10/2021,DanishCluster,2983.546571,26.0891834
1666,Pakistan,12/10/2020,6/1/2021,DanishCluster,362.1174858,8.196592912
1667,Luxembourg,12/10/2020,9/6/2021,DanishCluster,15.13952956,0.165205438
1668,Chile,12/21/2020,11/11/2021,DanishCluster,322.197322,7.110681869
1669,Norway,12/25/2020,10/22/2021,DanishCluster,36.51278923,0.163580223
1670,Burkina Faso,12/30/2020,1/11/2021,DanishCluster,53.41290323,0.574193548
1671,Ghana,1/7/2021,9/14/2021,DanishCluster,64.47293546,0.57147814
1672,Israel,1/7/2021,11/19/2021,DanishCluster,2671.724423,16.26100391
1673,Czech Republic,1/8/2021,8/18/2021,DanishCluster,148.10516,2.683142257
1674,Zimbabwe,1/11/2021,1/11/2021,DanishCluster,10.71456031,0.253724171
1675,Sweden,1/17/2021,11/15/2021,DanishCluster,71.31383509,0.909582781
1676,Mozambique,1/19/2021,1/19/2021,DanishCluster,9.223491028,0.082544861
1677,Cameroon,1/27/2021,1/27/2021,DanishCluster,26.25620567,0.409574468
1678,Angola,2/13/2021,2/13/2021,DanishCluster,17.73393428,0.428322187
1679,Ireland,2/16/2021,11/19/2021,DanishCluster,188.4812908,2.037668959
1680,Iraq,2/22/2021,2/22/2021,DanishCluster,1176.534151,23.28371278
1681,Greece,2/24/2021,9/20/2021,DanishCluster,39.1150756,0.896440196
1682,Croatia,3/9/2021,9/30/2021,DanishCluster,46.75005197,0.997851847
1683,Poland,3/15/2021,11/13/2021,DanishCluster,992.1444955,24.51416264
1684,Russia,3/17/2021,11/3/2021,DanishCluster,5338.312019,149.3285153
1685,Estonia,3/18/2021,5/6/2021,DanishCluster,17.18773363,0.164336148
1686,Jamaica,3/31/2021,3/31/2021,DanishCluster,26.158,0.397333333
1687,Kenya,3/31/2021,7/1/2021,DanishCluster,219.4070488,4.327813163
1688,Slovakia,4/1/2021,11/3/2021,DanishCluster,115.0380087,1.651142779
1689,Timor-Leste,4/6/2021,6/16/2021,DanishCluster,82.71219512,0.185365854
1690,Qatar,4/14/2021,9/4/2021,DanishCluster,157.1119935,0.405168933
1691,Lithuania,4/23/2021,9/27/2021,DanishCluster,17.78696201,0.268448336
1692,Philippines,4/27/2021,8/24/2021,DanishCluster,652.8250698,11.26536313
1693,Ecuador,5/4/2021,9/17/2021,DanishCluster,522.3667114,33.65370733
1694,Latvia,5/7/2021,5/16/2021,DanishCluster,23.22544349,0.41123361
1695,Peru,5/18/2021,11/2/2021,DanishCluster,1161.071078,105.5925133
1696,Dominican Republic,5/21/2021,5/21/2021,DanishCluster,151.8221024,1.942318059
1697,Seychelles,6/4/2021,6/4/2021,DanishCluster,7.559673367,0.02638191
1698,Oman,6/9/2021,6/9/2021,DanishCluster,582.6142736,6.239592184
1699,Benin,6/14/2021,7/16/2021,DanishCluster,14.6040744,0.189548273
1700,Argentina,6/24/2021,10/10/2021,DanishCluster,2021.152041,44.32106702
1701,Kuwait,7/1/2021,9/22/2021,DanishCluster,1767.200859,10.49194415
1702,Georgia,7/11/2021,7/11/2021,DanishCluster,236.9045226,3.424623116
1703,Suriname,7/12/2021,7/12/2021,DanishCluster,7.362096015,0.184185755
1704,Botswana,7/23/2021,7/23/2021,DanishCluster,23.13050687,0.325675036
1705,Armenia,7/31/2021,7/31/2021,DanishCluster,966.8487395,19.38655462
1706,Austria,8/13/2021,8/13/2021,DanishCluster,15.73261931,0.253674302
1707,Kazakhstan,8/17/2021,8/17/2021,DanishCluster,582.0886551,8.809166041
1708,Sri Lanka,8/28/2021,8/28/2021,DanishCluster,127.0323942,2.586409522
1709,Bulgaria,10/2/2021,10/2/2021,DanishCluster,15.72894172,0.653296823
1710,Malaysia,10/2/2021,10/2/2021,DanishCluster,158.1717334,1.852252127
1711,Bahrain,10/14/2021,10/30/2021,DanishCluster,78.26777888,0.393892266
1712,Equatorial Guinea,2/6/2021,2/6/2021,20A.S.126A,16.85196375,0.259818731
1713,Cameroon,2/10/2021,9/17/2021,20A.S.126A,757.2163121,12.12765957
1714,France,2/25/2021,7/29/2021,20A.S.126A,21704.53181,395.5928905
1715,Belgium,3/1/2021,8/10/2021,20A.S.126A,172.2348326,3.808784442
1716,UK,3/1/2021,8/2/2021,20A.S.126A,409.839179,8.98729177
1717,Central African Republic,3/2/2021,4/26/2021,20A.S.126A,500.7816092,6.83908046
1718,Gabon,3/7/2021,5/8/2021,20A.S.126A,92.2519685,0.562992126
1719,Germany,3/9/2021,7/22/2021,20A.S.126A,214.1174484,5.221367265
1720,Philippines,3/9/2021,3/9/2021,20A.S.126A,26.20583101,0.546787709
1721,Lithuania,3/15/2021,6/24/2021,20A.S.126A,564.3158651,8.862062206
1722,Switzerland,3/16/2021,9/6/2021,20A.S.126A,126.2237185,1.755927539
1723,Luxembourg,3/17/2021,6/10/2021,20A.S.126A,3.225126012,0.037482817
1724,USA,3/25/2021,6/19/2021,20A.S.126A,180.8940062,3.213583962
1725,Czech Republic,3/25/2021,4/19/2021,20A.S.126A,141.5597343,2.520093978
1726,Spain,3/26/2021,3/31/2021,20A.S.126A,35.68617146,0.819900544
1727,South Korea,3/27/2021,9/1/2021,20A.S.126A,2375.739332,21.42249906
1728,Angola,3/29/2021,3/30/2021,20A.S.126A,12.9002617,0.311718523
1729,Canada,4/4/2021,6/21/2021,20A.S.126A,1158.921816,21.76192789
1730,Ireland,4/8/2021,4/8/2021,20A.S.126A,1.501515778,0.029670412
1731,Norway,4/9/2021,4/9/2021,20A.S.126A,0.783128121,0.005214806
1732,Ghana,4/14/2021,4/14/2021,20A.S.126A,31.740805,0.264746704
1733,Italy,4/15/2021,7/9/2021,20A.S.126A,224.8180053,6.72880629
1734,Sweden,4/16/2021,5/19/2021,20A.S.126A,5.436932986,0.0741751
1735,Portugal,4/18/2021,5/14/2021,20A.S.126A,163.4992852,3.303296551
1736,Finland,4/28/2021,7/9/2021,20A.S.126A,5.150501144,0.051876989
1737,Netherlands,5/5/2021,5/5/2021,20A.S.126A,26.48850157,0.296150267
1738,Indonesia,5/5/2021,5/5/2021,20A.S.126A,85.62322215,2.345953333
1739,Congo (Brazzaville),5/14/2021,7/28/2021,20A.S.126A,780.8152296,10.50503919
1740,Benin,5/25/2021,5/25/2021,20A.S.126A,7.10806023,0.089459699
1741,Congo (Kinshasa),6/3/2021,7/11/2021,20A.S.126A,256.622093,5.697674419
1742,Senegal,6/5/2021,6/5/2021,20A.S.126A,45.2019544,1.243213898
1743,India,6/10/2021,6/10/2021,20A.S.126A,158.9873787,1.971830145
1744,Togo,6/15/2021,6/15/2021,20A.S.126A,10.55761794,0.097447796
1745,Nigeria,7/26/2021,7/26/2021,20A.S.126A,17.10503195,0.213059105
1746,China,10/22/2019,5/25/2020,S.Q677H.Mockingbird,12148.22086,644.9570552
1747,Laos,7/7/2020,7/10/2020,S.Q677H.Mockingbird,1.727272727,0
1748,USA,11/7/2020,7/20/2021,S.Q677H.Mockingbird,6587.353855,116.3267431
1749,Chile,12/23/2020,12/26/2020,S.Q677H.Mockingbird,22.44370265,0.61525767
1750,Brazil,1/3/2021,1/3/2021,S.Q677H.Mockingbird,23.04900568,0.584364898
1751,India,2/13/2021,2/13/2021,S.Q677H.Mockingbird,59.22317021,0.845269452
1752,China,10/22/2019,4/26/2021,S.K417,46365.98773,2021.226994
1753,UK,4/16/2020,11/23/2021,S.K417,42411.53121,614.0698677
1754,Canada,4/18/2020,11/23/2021,S.K417,37389.52483,623.7168265
1755,Germany,4/19/2020,10/29/2021,S.K417,9180.442905,192.516412
1756,United Arab Emirates,4/22/2020,5/2/2021,S.K417,8136.27028,24.74456334
1757,USA,5/20/2020,11/20/2021,S.K417,87975.87734,1416.904547
1758,Djibouti,6/15/2020,5/7/2021,S.K417,1119.182022,14.63370787
1759,Brazil,6/26/2020,11/25/2021,S.K417,1774.713366,49.38428744
1760,Laos,7/7/2020,7/10/2020,S.K417,1.727272727,0
1761,Japan,7/12/2020,9/17/2021,S.K417,612.4440875,6.262422865
1762,South Africa,8/17/2020,11/23/2021,S.K417,283400.7065,8614.679502
1763,Mozambique,8/22/2020,6/22/2021,S.K417,9473.809135,110.9128874
1764,Angola,8/25/2020,7/16/2021,S.K417,4347.835999,101.8714743
1765,Zimbabwe,9/1/2020,6/25/2021,S.K417,7561.516579,287.798174
1766,Botswana,9/9/2020,11/23/2021,S.K417,16597.51776,206.0066319
1767,Bangladesh,10/27/2020,7/13/2021,S.K417,58175.27778,935.6666667
1768,India,11/1/2020,10/9/2021,S.K417,63616.78176,844.2441333
1769,Denmark,11/2/2020,11/19/2021,S.K417,264.9080678,1.663595721
1770,Madagascar,11/3/2020,4/26/2021,S.K417,5495.162264,92.23396226
1771,Sweden,11/8/2020,11/19/2021,S.K417,5436.272497,69.10041131
